groupe,module,prof,salle,date_exam,creneau,formation_id,formation,departement
Groupe_117_3,Module_117_8,Prof_86,AMP_5_1,2025-01-23,2,117,Formation_117,Physique
Groupe_117_4,Module_117_1,Prof_89,S_5_16,2025-01-16,4,117,Formation_117,Physique
Groupe_117_4,Module_117_2,Prof_87,S_6_1,2025-01-17,4,117,Formation_117,Physique
Groupe_117_4,Module_117_3,Prof_88,AMP_3_1,2025-01-18,3,117,Formation_117,Physique
Groupe_117_4,Module_117_4,Prof_90,AMP_3_3,2025-01-19,2,117,Formation_117,Physique
Groupe_117_4,Module_117_5,Prof_1,AMP_5_3,2025-01-20,4,117,Formation_117,Physique
Groupe_117_4,Module_117_6,Prof_2,AMP_5_3,2025-01-21,2,117,Formation_117,Physique
Groupe_117_4,Module_117_7,Prof_3,AMP_3_3,2025-01-22,2,117,Formation_117,Physique
Groupe_117_4,Module_117_8,Prof_4,AMP_1_3,2025-01-23,3,117,Formation_117,Physique
Groupe_121_1,Module_121_1,Prof_8,S_5_5,2025-01-16,2,121,Formation_121,Physique
Groupe_121_1,Module_121_2,Prof_5,AMP_6_1,2025-01-17,3,121,Formation_121,Physique
Groupe_121_1,Module_121_3,Prof_6,AMP_7_3,2025-01-18,3,121,Formation_121,Physique
Groupe_121_1,Module_121_4,Prof_7,AMP_3_3,2025-01-19,3,121,Formation_121,Physique
Groupe_121_1,Module_121_5,Prof_9,AMP_3_1,2025-01-20,1,121,Formation_121,Physique
Groupe_121_1,Module_121_6,Prof_10,AMP_3_3,2025-01-21,2,121,Formation_121,Physique
Groupe_121_1,Module_121_7,Prof_11,AMP_3_1,2025-01-22,1,121,Formation_121,Physique
Groupe_121_2,Module_121_1,Prof_16,S_5_6,2025-01-16,2,121,Formation_121,Physique
Groupe_121_2,Module_121_2,Prof_12,S_5_21,2025-01-17,4,121,Formation_121,Physique
Groupe_121_2,Module_121_3,Prof_13,AMP_7_3,2025-01-18,3,121,Formation_121,Physique
Groupe_121_2,Module_121_4,Prof_14,AMP_3_2,2025-01-19,3,121,Formation_121,Physique
Groupe_121_2,Module_121_5,Prof_15,AMP_3_3,2025-01-20,4,121,Formation_121,Physique
Groupe_121_2,Module_121_6,Prof_17,AMP_3_2,2025-01-21,1,121,Formation_121,Physique
Groupe_121_2,Module_121_7,Prof_18,AMP_3_3,2025-01-22,2,121,Formation_121,Physique
Groupe_121_3,Module_121_1,Prof_20,S_5_14,2025-01-16,2,121,Formation_121,Physique
Groupe_121_3,Module_121_2,Prof_19,AMP_7_1,2025-01-17,3,121,Formation_121,Physique
Groupe_121_3,Module_121_3,Prof_21,AMP_6_2,2025-01-18,3,121,Formation_121,Physique
Groupe_121_3,Module_121_4,Prof_22,AMP_3_2,2025-01-19,3,121,Formation_121,Physique
Groupe_121_3,Module_121_5,Prof_23,AMP_1_2,2025-01-20,2,121,Formation_121,Physique
Groupe_121_3,Module_121_6,Prof_24,AMP_3_3,2025-01-21,4,121,Formation_121,Physique
Groupe_121_3,Module_121_7,Prof_25,AMP_5_2,2025-01-22,3,121,Formation_121,Physique
Groupe_121_4,Module_121_1,Prof_26,S_5_15,2025-01-16,4,121,Formation_121,Physique
Groupe_121_4,Module_121_2,Prof_27,S_6_20,2025-01-17,4,121,Formation_121,Physique
Groupe_121_4,Module_121_3,Prof_28,AMP_6_2,2025-01-18,3,121,Formation_121,Physique
Groupe_121_4,Module_121_4,Prof_29,AMP_1_2,2025-01-19,1,121,Formation_121,Physique
Groupe_121_4,Module_121_5,Prof_30,AMP_1_2,2025-01-20,2,121,Formation_121,Physique
Groupe_121_4,Module_121_6,Prof_31,AMP_1_2,2025-01-21,3,121,Formation_121,Physique
Groupe_121_4,Module_121_7,Prof_32,AMP_1_3,2025-01-22,3,121,Formation_121,Physique
Groupe_124_1,Module_124_1,Prof_40,S_5_13,2025-01-16,2,124,Formation_124,Physique
Groupe_124_1,Module_124_2,Prof_33,AMP_6_1,2025-01-17,1,124,Formation_124,Physique
Groupe_124_1,Module_124_3,Prof_34,AMP_4_3,2025-01-18,3,124,Formation_124,Physique
Groupe_124_1,Module_124_4,Prof_35,AMP_3_1,2025-01-19,3,124,Formation_124,Physique
Groupe_124_1,Module_124_5,Prof_36,AMP_5_3,2025-01-20,2,124,Formation_124,Physique
Groupe_124_1,Module_124_6,Prof_37,AMP_3_3,2025-01-21,2,124,Formation_124,Physique
Groupe_124_1,Module_124_7,Prof_38,AMP_1_3,2025-01-22,3,124,Formation_124,Physique
Groupe_124_1,Module_124_8,Prof_39,AMP_1_1,2025-01-23,4,124,Formation_124,Physique
Groupe_124_2,Module_124_1,Prof_41,S_5_24,2025-01-16,1,124,Formation_124,Physique
Groupe_124_2,Module_124_2,Prof_42,S_5_25,2025-01-17,4,124,Formation_124,Physique
Groupe_124_2,Module_124_3,Prof_43,AMP_3_2,2025-01-18,2,124,Formation_124,Physique
Groupe_124_2,Module_124_4,Prof_44,AMP_3_1,2025-01-19,3,124,Formation_124,Physique
Groupe_124_2,Module_124_5,Prof_45,AMP_5_3,2025-01-20,2,124,Formation_124,Physique
Groupe_124_2,Module_124_6,Prof_46,AMP_5_3,2025-01-21,3,124,Formation_124,Physique
Groupe_124_2,Module_124_7,Prof_47,AMP_3_1,2025-01-22,1,124,Formation_124,Physique
Groupe_124_2,Module_124_8,Prof_48,AMP_6_3,2025-01-23,1,124,Formation_124,Physique
Groupe_124_3,Module_124_1,Prof_50,S_5_2,2025-01-16,3,124,Formation_124,Physique
Groupe_124_3,Module_124_2,Prof_51,AMP_6_1,2025-01-17,1,124,Formation_124,Physique
Groupe_124_3,Module_124_3,Prof_49,AMP_3_1,2025-01-18,2,124,Formation_124,Physique
Groupe_124_3,Module_124_4,Prof_52,AMP_7_3,2025-01-19,3,124,Formation_124,Physique
Groupe_124_3,Module_124_5,Prof_53,AMP_3_1,2025-01-20,1,124,Formation_124,Physique
Groupe_124_3,Module_124_6,Prof_54,AMP_5_3,2025-01-21,3,124,Formation_124,Physique
Groupe_124_3,Module_124_7,Prof_55,AMP_1_2,2025-01-22,3,124,Formation_124,Physique
Groupe_124_3,Module_124_8,Prof_56,AMP_5_2,2025-01-23,2,124,Formation_124,Physique
Groupe_124_4,Module_124_1,Prof_58,S_5_12,2025-01-16,2,124,Formation_124,Physique
Groupe_124_4,Module_124_2,Prof_59,S_6_3,2025-01-17,2,124,Formation_124,Physique
Groupe_124_4,Module_124_3,Prof_57,AMP_4_2,2025-01-18,1,124,Formation_124,Physique
Groupe_124_4,Module_124_4,Prof_60,AMP_7_3,2025-01-19,3,124,Formation_124,Physique
Groupe_124_4,Module_124_5,Prof_61,AMP_3_3,2025-01-20,2,124,Formation_124,Physique
Groupe_124_4,Module_124_6,Prof_62,AMP_3_2,2025-01-21,4,124,Formation_124,Physique
Groupe_124_4,Module_124_7,Prof_63,AMP_7_3,2025-01-22,1,124,Formation_124,Physique
Groupe_124_4,Module_124_8,Prof_64,AMP_5_2,2025-01-23,2,124,Formation_124,Physique
Groupe_129_1,Module_129_1,Prof_65,S_5_23,2025-01-16,1,129,Formation_129,Physique
Groupe_129_1,Module_129_2,Prof_66,S_6_2,2025-01-17,2,129,Formation_129,Physique
Groupe_129_1,Module_129_3,Prof_67,AMP_3_1,2025-01-18,2,129,Formation_129,Physique
Groupe_129_1,Module_129_4,Prof_68,AMP_3_2,2025-01-19,2,129,Formation_129,Physique
Groupe_129_1,Module_129_5,Prof_69,AMP_3_3,2025-01-20,3,129,Formation_129,Physique
Groupe_129_1,Module_129_6,Prof_70,AMP_3_2,2025-01-21,4,129,Formation_129,Physique
Groupe_129_1,Module_129_7,Prof_71,AMP_1_3,2025-01-22,4,129,Formation_129,Physique
Groupe_129_1,Module_129_8,Prof_72,AMP_1_3,2025-01-23,3,129,Formation_129,Physique
Groupe_129_2,Module_129_1,Prof_74,S_5_22,2025-01-16,1,129,Formation_129,Physique
Groupe_129_2,Module_129_2,Prof_73,S_5_24,2025-01-17,4,129,Formation_129,Physique
Groupe_129_2,Module_129_3,Prof_75,AMP_4_3,2025-01-18,3,129,Formation_129,Physique
Groupe_129_2,Module_129_4,Prof_76,AMP_3_2,2025-01-19,2,129,Formation_129,Physique
Groupe_129_2,Module_129_5,Prof_77,AMP_7_3,2025-01-20,1,129,Formation_129,Physique
Groupe_129_2,Module_129_6,Prof_78,AMP_3_1,2025-01-21,4,129,Formation_129,Physique
Groupe_129_2,Module_129_7,Prof_79,AMP_1_2,2025-01-22,4,129,Formation_129,Physique
Groupe_129_2,Module_129_8,Prof_80,AMP_6_3,2025-01-23,4,129,Formation_129,Physique
Groupe_129_3,Module_129_1,Prof_84,S_5_3,2025-01-16,4,129,Formation_129,Physique
Groupe_129_3,Module_129_2,Prof_81,S_5_23,2025-01-17,4,129,Formation_129,Physique
Groupe_129_3,Module_129_3,Prof_82,AMP_4_2,2025-01-18,3,129,Formation_129,Physique
Groupe_129_3,Module_129_4,Prof_83,AMP_3_1,2025-01-19,2,129,Formation_129,Physique
Groupe_129_3,Module_129_5,Prof_85,AMP_3_3,2025-01-20,2,129,Formation_129,Physique
Groupe_129_3,Module_129_6,Prof_86,AMP_3_1,2025-01-21,4,129,Formation_129,Physique
Groupe_129_3,Module_129_7,Prof_87,AMP_1_2,2025-01-22,3,129,Formation_129,Physique
Groupe_129_3,Module_129_8,Prof_88,AMP_1_3,2025-01-23,2,129,Formation_129,Physique
Groupe_129_4,Module_129_1,Prof_90,S_5_1,2025-01-16,3,129,Formation_129,Physique
Groupe_129_4,Module_129_2,Prof_89,S_6_1,2025-01-17,2,129,Formation_129,Physique
Groupe_129_4,Module_129_3,Prof_1,AMP_4_2,2025-01-18,1,129,Formation_129,Physique
Groupe_129_4,Module_129_4,Prof_2,AMP_6_2,2025-01-19,3,129,Formation_129,Physique
Groupe_129_4,Module_129_5,Prof_3,AMP_3_3,2025-01-20,4,129,Formation_129,Physique
Groupe_129_4,Module_129_6,Prof_4,AMP_7_3,2025-01-21,4,129,Formation_129,Physique
Groupe_129_4,Module_129_7,Prof_5,AMP_3_2,2025-01-22,2,129,Formation_129,Physique
Groupe_129_4,Module_129_8,Prof_6,AMP_1_3,2025-01-23,2,129,Formation_129,Physique
Groupe_133_1,Module_133_1,Prof_9,S_4_25,2025-01-16,3,133,Formation_133,Physique
Groupe_133_1,Module_133_2,Prof_7,S_5_22,2025-01-17,4,133,Formation_133,Physique
Groupe_133_1,Module_133_3,Prof_8,AMP_4_2,2025-01-18,3,133,Formation_133,Physique
Groupe_133_1,Module_133_4,Prof_10,AMP_3_3,2025-01-19,4,133,Formation_133,Physique
Groupe_133_1,Module_133_5,Prof_11,AMP_3_2,2025-01-20,3,133,Formation_133,Physique
Groupe_133_1,Module_133_6,Prof_12,AMP_3_3,2025-01-21,3,133,Formation_133,Physique
Groupe_133_1,Module_133_7,Prof_13,AMP_5_3,2025-01-22,3,133,Formation_133,Physique
Groupe_133_1,Module_133_8,Prof_14,AMP_1_2,2025-01-23,2,133,Formation_133,Physique
Groupe_133_2,Module_133_1,Prof_18,S_5_2,2025-01-16,4,133,Formation_133,Physique
Groupe_133_2,Module_133_2,Prof_15,AMP_7_1,2025-01-17,1,133,Formation_133,Physique
Groupe_133_2,Module_133_3,Prof_16,AMP_7_2,2025-01-18,1,133,Formation_133,Physique
Groupe_133_2,Module_133_4,Prof_17,AMP_5_3,2025-01-19,1,133,Formation_133,Physique
Groupe_133_2,Module_133_5,Prof_19,AMP_3_2,2025-01-20,3,133,Formation_133,Physique
Groupe_133_2,Module_133_6,Prof_20,AMP_3_1,2025-01-21,1,133,Formation_133,Physique
Groupe_133_2,Module_133_7,Prof_21,AMP_1_2,2025-01-22,4,133,Formation_133,Physique
Groupe_133_2,Module_133_8,Prof_22,AMP_6_3,2025-01-23,4,133,Formation_133,Physique
Groupe_133_3,Module_133_1,Prof_24,S_5_16,2025-01-16,1,133,Formation_133,Physique
Groupe_133_3,Module_133_2,Prof_23,S_5_16,2025-01-17,4,133,Formation_133,Physique
Groupe_133_3,Module_133_3,Prof_25,AMP_7_2,2025-01-18,3,133,Formation_133,Physique
Groupe_133_3,Module_133_4,Prof_26,AMP_5_3,2025-01-19,1,133,Formation_133,Physique
Groupe_133_3,Module_133_5,Prof_27,AMP_3_2,2025-01-20,2,133,Formation_133,Physique
Groupe_133_3,Module_133_6,Prof_28,AMP_3_3,2025-01-21,3,133,Formation_133,Physique
Groupe_133_3,Module_133_7,Prof_29,AMP_7_3,2025-01-22,1,133,Formation_133,Physique
Groupe_133_3,Module_133_8,Prof_30,AMP_1_2,2025-01-23,3,133,Formation_133,Physique
Groupe_135_1,Module_135_1,Prof_32,S_5_1,2025-01-16,4,135,Formation_135,Physique
Groupe_135_1,Module_135_2,Prof_31,S_5_21,2025-01-17,2,135,Formation_135,Physique
Groupe_135_1,Module_135_3,Prof_33,AMP_7_2,2025-01-18,1,135,Formation_135,Physique
Groupe_135_1,Module_135_4,Prof_34,AMP_6_2,2025-01-19,3,135,Formation_135,Physique
Groupe_135_1,Module_135_5,Prof_35,AMP_3_2,2025-01-20,2,135,Formation_135,Physique
Groupe_135_1,Module_135_6,Prof_36,AMP_3_1,2025-01-21,1,135,Formation_135,Physique
Groupe_135_1,Module_135_7,Prof_37,AMP_3_2,2025-01-22,2,135,Formation_135,Physique
Groupe_135_1,Module_135_8,Prof_38,AMP_5_1,2025-01-23,4,135,Formation_135,Physique
Groupe_135_2,Module_135_1,Prof_42,S_5_15,2025-01-16,1,135,Formation_135,Physique
Groupe_135_2,Module_135_2,Prof_39,S_6_20,2025-01-17,2,135,Formation_135,Physique
Groupe_135_2,Module_135_3,Prof_40,AMP_4_1,2025-01-18,1,135,Formation_135,Physique
Groupe_135_2,Module_135_4,Prof_41,AMP_3_1,2025-01-19,2,135,Formation_135,Physique
Groupe_135_2,Module_135_5,Prof_43,AMP_7_3,2025-01-20,1,135,Formation_135,Physique
Groupe_135_2,Module_135_6,Prof_44,AMP_7_3,2025-01-21,1,135,Formation_135,Physique
Groupe_135_2,Module_135_7,Prof_45,AMP_3_1,2025-01-22,2,135,Formation_135,Physique
Groupe_135_2,Module_135_8,Prof_46,AMP_1_2,2025-01-23,2,135,Formation_135,Physique
Groupe_135_3,Module_135_1,Prof_50,S_5_3,2025-01-16,1,135,Formation_135,Physique
Groupe_135_3,Module_135_2,Prof_47,AMP_7_1,2025-01-17,1,135,Formation_135,Physique
Groupe_135_3,Module_135_3,Prof_48,AMP_7_3,2025-01-18,2,135,Formation_135,Physique
Groupe_135_3,Module_135_4,Prof_49,AMP_3_2,2025-01-19,4,135,Formation_135,Physique
Groupe_135_3,Module_135_5,Prof_51,AMP_3_1,2025-01-20,2,135,Formation_135,Physique
Groupe_135_3,Module_135_6,Prof_52,AMP_3_2,2025-01-21,3,135,Formation_135,Physique
Groupe_135_3,Module_135_7,Prof_53,AMP_6_2,2025-01-22,1,135,Formation_135,Physique
Groupe_135_3,Module_135_8,Prof_54,AMP_5_1,2025-01-23,1,135,Formation_135,Physique
Groupe_139_1,Module_139_1,Prof_56,S_4_24,2025-01-16,3,139,Formation_139,Physique
Groupe_139_1,Module_139_2,Prof_55,AMP_7_1,2025-01-17,3,139,Formation_139,Physique
Groupe_139_1,Module_139_3,Prof_57,AMP_4_1,2025-01-18,1,139,Formation_139,Physique
Groupe_139_1,Module_139_4,Prof_58,AMP_4_3,2025-01-19,3,139,Formation_139,Physique
Groupe_139_1,Module_139_5,Prof_59,AMP_3_1,2025-01-20,2,139,Formation_139,Physique
Groupe_139_1,Module_139_6,Prof_60,AMP_3_2,2025-01-21,2,139,Formation_139,Physique
Groupe_139_1,Module_139_7,Prof_61,AMP_3_1,2025-01-22,2,139,Formation_139,Physique
Groupe_139_2,Module_139_1,Prof_62,S_5_2,2025-01-16,1,139,Formation_139,Physique
Groupe_139_2,Module_139_2,Prof_64,S_5_15,2025-01-17,4,139,Formation_139,Physique
Groupe_139_2,Module_139_3,Prof_63,AMP_7_3,2025-01-18,2,139,Formation_139,Physique
Groupe_139_2,Module_139_4,Prof_65,AMP_4_3,2025-01-19,3,139,Formation_139,Physique
Groupe_139_2,Module_139_5,Prof_66,AMP_7_3,2025-01-20,2,139,Formation_139,Physique
Groupe_139_2,Module_139_6,Prof_67,AMP_3_2,2025-01-21,3,139,Formation_139,Physique
Groupe_139_2,Module_139_7,Prof_68,AMP_7_3,2025-01-22,2,139,Formation_139,Physique
Groupe_139_3,Module_139_1,Prof_76,S_4_23,2025-01-16,3,139,Formation_139,Physique
Groupe_139_3,Module_139_2,Prof_70,S_5_3,2025-01-17,4,139,Formation_139,Physique
Groupe_139_3,Module_139_3,Prof_69,AMP_7_2,2025-01-18,3,139,Formation_139,Physique
Groupe_139_3,Module_139_4,Prof_71,AMP_4_2,2025-01-19,3,139,Formation_139,Physique
Groupe_139_3,Module_139_5,Prof_72,AMP_7_3,2025-01-20,2,139,Formation_139,Physique
Groupe_139_3,Module_139_6,Prof_73,AMP_3_1,2025-01-21,3,139,Formation_139,Physique
Groupe_139_3,Module_139_7,Prof_74,AMP_7_3,2025-01-22,2,139,Formation_139,Physique
Groupe_139_4,Module_139_1,Prof_1,S_5_1,2025-01-16,1,139,Formation_139,Physique
Groupe_139_4,Module_139_2,Prof_75,AMP_2_3,2025-01-17,1,139,Formation_139,Physique
Groupe_139_4,Module_139_3,Prof_77,AMP_6_2,2025-01-18,2,139,Formation_139,Physique
Groupe_139_4,Module_139_4,Prof_78,AMP_7_3,2025-01-19,2,139,Formation_139,Physique
Groupe_139_4,Module_139_5,Prof_79,AMP_3_1,2025-01-20,3,139,Formation_139,Physique
Groupe_139_4,Module_139_6,Prof_80,AMP_3_2,2025-01-21,2,139,Formation_139,Physique
Groupe_139_4,Module_139_7,Prof_81,AMP_6_2,2025-01-22,2,139,Formation_139,Physique
Groupe_143_1,Module_143_1,Prof_18,S_4_22,2025-01-16,3,143,Formation_143,Physique
Groupe_143_1,Module_143_2,Prof_82,AMP_2_3,2025-01-17,1,143,Formation_143,Physique
Groupe_143_1,Module_143_3,Prof_83,AMP_6_2,2025-01-18,2,143,Formation_143,Physique
Groupe_143_1,Module_143_4,Prof_84,AMP_3_3,2025-01-19,1,143,Formation_143,Physique
Groupe_143_1,Module_143_5,Prof_85,AMP_3_2,2025-01-20,4,143,Formation_143,Physique
Groupe_143_1,Module_143_6,Prof_86,AMP_3_1,2025-01-21,2,143,Formation_143,Physique
Groupe_143_1,Module_143_7,Prof_87,AMP_6_2,2025-01-22,2,143,Formation_143,Physique
Groupe_143_1,Module_143_8,Prof_88,AMP_5_1,2025-01-23,1,143,Formation_143,Physique
Groupe_143_1,Module_143_9,Prof_89,AMP_1_1,2025-01-24,3,143,Formation_143,Physique
Groupe_143_2,Module_143_1,Prof_30,S_4_25,2025-01-16,1,143,Formation_143,Physique
Groupe_143_2,Module_143_2,Prof_90,AMP_2_3,2025-01-17,3,143,Formation_143,Physique
Groupe_143_2,Module_143_3,Prof_2,AMP_4_1,2025-01-18,3,143,Formation_143,Physique
Groupe_143_2,Module_143_4,Prof_3,AMP_3_3,2025-01-19,1,143,Formation_143,Physique
Groupe_143_2,Module_143_5,Prof_4,AMP_6_2,2025-01-20,1,143,Formation_143,Physique
Groupe_143_2,Module_143_6,Prof_5,AMP_3_1,2025-01-21,3,143,Formation_143,Physique
Groupe_143_2,Module_143_7,Prof_6,AMP_5_3,2025-01-22,4,143,Formation_143,Physique
Groupe_143_2,Module_143_8,Prof_7,AMP_5_3,2025-01-23,2,143,Formation_143,Physique
Groupe_143_2,Module_143_9,Prof_8,AMP_1_1,2025-01-24,1,143,Formation_143,Physique
Groupe_143_3,Module_143_1,Prof_43,S_4_21,2025-01-16,3,143,Formation_143,Physique
Groupe_143_3,Module_143_2,Prof_9,S_5_25,2025-01-17,2,143,Formation_143,Physique
Groupe_143_3,Module_143_3,Prof_10,AMP_4_3,2025-01-18,4,143,Formation_143,Physique
Groupe_143_3,Module_143_4,Prof_11,AMP_3_2,2025-01-19,1,143,Formation_143,Physique
Groupe_143_3,Module_143_5,Prof_12,AMP_6_2,2025-01-20,1,143,Formation_143,Physique
Groupe_143_3,Module_143_6,Prof_13,AMP_7_3,2025-01-21,1,143,Formation_143,Physique
Groupe_143_3,Module_143_7,Prof_14,AMP_6_2,2025-01-22,1,143,Formation_143,Physique
Groupe_143_3,Module_143_8,Prof_15,AMP_1_2,2025-01-23,3,143,Formation_143,Physique
Groupe_143_3,Module_143_9,Prof_16,AMP_1_1,2025-01-24,3,143,Formation_143,Physique
Groupe_143_4,Module_143_1,Prof_44,S_4_24,2025-01-16,1,143,Formation_143,Physique
Groupe_143_4,Module_143_2,Prof_19,AMP_2_1,2025-01-17,1,143,Formation_143,Physique
Groupe_143_4,Module_143_3,Prof_17,AMP_4_1,2025-01-18,3,143,Formation_143,Physique
Groupe_143_4,Module_143_4,Prof_20,AMP_4_2,2025-01-19,3,143,Formation_143,Physique
Groupe_143_4,Module_143_5,Prof_21,AMP_4_3,2025-01-20,1,143,Formation_143,Physique
Groupe_143_4,Module_143_6,Prof_22,AMP_6_2,2025-01-21,1,143,Formation_143,Physique
Groupe_143_4,Module_143_7,Prof_23,AMP_4_3,2025-01-22,2,143,Formation_143,Physique
Groupe_143_4,Module_143_8,Prof_24,AMP_5_3,2025-01-23,2,143,Formation_143,Physique
Groupe_143_4,Module_143_9,Prof_25,AMP_6_3,2025-01-24,3,143,Formation_143,Physique
Groupe_152_1,Module_152_1,Prof_45,S_5_11,2025-01-16,2,152,Formation_152,Physique
Groupe_152_1,Module_152_2,Prof_26,AMP_2_3,2025-01-17,3,152,Formation_152,Physique
Groupe_152_1,Module_152_3,Prof_27,AMP_6_1,2025-01-18,1,152,Formation_152,Physique
Groupe_152_1,Module_152_4,Prof_28,AMP_3_2,2025-01-19,4,152,Formation_152,Physique
Groupe_152_1,Module_152_5,Prof_29,AMP_3_2,2025-01-20,4,152,Formation_152,Physique
Groupe_152_1,Module_152_6,Prof_31,AMP_7_3,2025-01-21,3,152,Formation_152,Physique
Groupe_152_1,Module_152_7,Prof_32,AMP_4_3,2025-01-22,2,152,Formation_152,Physique
Groupe_152_1,Module_152_8,Prof_33,AMP_5_2,2025-01-23,1,152,Formation_152,Physique
Groupe_152_2,Module_152_1,Prof_51,S_4_25,2025-01-16,4,152,Formation_152,Physique
Groupe_152_2,Module_152_2,Prof_34,AMP_2_1,2025-01-17,3,152,Formation_152,Physique
Groupe_152_2,Module_152_3,Prof_35,AMP_6_1,2025-01-18,1,152,Formation_152,Physique
Groupe_152_2,Module_152_4,Prof_36,AMP_7_3,2025-01-19,2,152,Formation_152,Physique
Groupe_152_2,Module_152_5,Prof_37,AMP_3_1,2025-01-20,3,152,Formation_152,Physique
Groupe_152_2,Module_152_6,Prof_38,AMP_3_1,2025-01-21,2,152,Formation_152,Physique
Groupe_152_2,Module_152_7,Prof_39,AMP_4_2,2025-01-22,2,152,Formation_152,Physique
Groupe_152_2,Module_152_8,Prof_40,AMP_5_1,2025-01-23,4,152,Formation_152,Physique
Groupe_152_3,Module_152_1,Prof_54,S_5_10,2025-01-16,2,152,Formation_152,Physique
Groupe_152_3,Module_152_2,Prof_41,AMP_2_1,2025-01-17,1,152,Formation_152,Physique
Groupe_152_3,Module_152_3,Prof_42,AMP_4_3,2025-01-18,4,152,Formation_152,Physique
Groupe_152_3,Module_152_4,Prof_46,AMP_3_1,2025-01-19,4,152,Formation_152,Physique
Groupe_152_3,Module_152_5,Prof_47,AMP_3_1,2025-01-20,4,152,Formation_152,Physique
Groupe_152_3,Module_152_6,Prof_48,AMP_7_3,2025-01-21,4,152,Formation_152,Physique
Groupe_152_3,Module_152_7,Prof_49,AMP_5_3,2025-01-22,3,152,Formation_152,Physique
Groupe_152_3,Module_152_8,Prof_50,AMP_5_3,2025-01-23,3,152,Formation_152,Physique
Groupe_152_4,Module_152_1,Prof_58,S_5_4,2025-01-16,3,152,Formation_152,Physique
Groupe_152_4,Module_152_2,Prof_52,S_5_24,2025-01-17,2,152,Formation_152,Physique
Groupe_152_4,Module_152_3,Prof_53,AMP_4_2,2025-01-18,4,152,Formation_152,Physique
Groupe_152_4,Module_152_4,Prof_55,AMP_7_2,2025-01-19,3,152,Formation_152,Physique
Groupe_152_4,Module_152_5,Prof_56,AMP_6_2,2025-01-20,2,152,Formation_152,Physique
Groupe_152_4,Module_152_6,Prof_57,AMP_7_3,2025-01-21,2,152,Formation_152,Physique
Groupe_152_4,Module_152_7,Prof_59,AMP_5_3,2025-01-22,4,152,Formation_152,Physique
Groupe_152_4,Module_152_8,Prof_60,AMP_3_3,2025-01-23,2,152,Formation_152,Physique
Groupe_158_1,Module_158_1,Prof_67,S_5_9,2025-01-16,2,158,Formation_158,Physique
Groupe_158_1,Module_158_2,Prof_61,AMP_2_2,2025-01-17,1,158,Formation_158,Physique
Groupe_158_1,Module_158_3,Prof_62,AMP_7_1,2025-01-18,1,158,Formation_158,Physique
Groupe_158_1,Module_158_4,Prof_63,AMP_3_1,2025-01-19,4,158,Formation_158,Physique
Groupe_158_1,Module_158_5,Prof_64,AMP_6_2,2025-01-20,2,158,Formation_158,Physique
Groupe_158_1,Module_158_6,Prof_65,AMP_6_2,2025-01-21,4,158,Formation_158,Physique
Groupe_158_1,Module_158_7,Prof_66,AMP_3_3,2025-01-22,3,158,Formation_158,Physique
Groupe_158_1,Module_158_8,Prof_68,AMP_5_3,2025-01-23,3,158,Formation_158,Physique
Groupe_158_2,Module_158_1,Prof_76,S_4_24,2025-01-16,4,158,Formation_158,Physique
Groupe_158_2,Module_158_2,Prof_72,S_5_2,2025-01-17,4,158,Formation_158,Physique
Groupe_158_2,Module_158_3,Prof_69,AMP_4_2,2025-01-18,4,158,Formation_158,Physique
Groupe_158_2,Module_158_4,Prof_70,AMP_6_2,2025-01-19,2,158,Formation_158,Physique
Groupe_158_2,Module_158_5,Prof_71,AMP_4_3,2025-01-20,2,158,Formation_158,Physique
Groupe_158_2,Module_158_6,Prof_73,AMP_6_2,2025-01-21,4,158,Formation_158,Physique
Groupe_158_2,Module_158_7,Prof_74,AMP_3_3,2025-01-22,3,158,Formation_158,Physique
Groupe_158_2,Module_158_8,Prof_75,AMP_3_3,2025-01-23,2,158,Formation_158,Physique
Groupe_158_3,Module_158_1,Prof_60,S_4_23,2025-01-16,1,158,Formation_158,Physique
Groupe_158_3,Module_158_2,Prof_77,S_5_1,2025-01-17,4,158,Formation_158,Physique
Groupe_158_3,Module_158_3,Prof_78,AMP_6_1,2025-01-18,3,158,Formation_158,Physique
Groupe_158_3,Module_158_4,Prof_79,AMP_7_3,2025-01-19,4,158,Formation_158,Physique
Groupe_158_3,Module_158_5,Prof_80,AMP_4_3,2025-01-20,2,158,Formation_158,Physique
Groupe_158_3,Module_158_6,Prof_81,AMP_7_3,2025-01-21,2,158,Formation_158,Physique
Groupe_158_3,Module_158_7,Prof_82,AMP_3_3,2025-01-22,4,158,Formation_158,Physique
Groupe_158_3,Module_158_8,Prof_83,AMP_5_2,2025-01-23,4,158,Formation_158,Physique
Groupe_169_1,Module_169_1,Prof_67,S_4_23,2025-01-16,4,169,Formation_169,Physique
Groupe_169_1,Module_169_2,Prof_84,AMP_2_2,2025-01-17,1,169,Formation_169,Physique
Groupe_169_1,Module_169_3,Prof_85,AMP_7_2,2025-01-18,4,169,Formation_169,Physique
Groupe_169_1,Module_169_4,Prof_86,AMP_3_2,2025-01-19,1,169,Formation_169,Physique
Groupe_169_1,Module_169_5,Prof_87,AMP_3_1,2025-01-20,4,169,Formation_169,Physique
Groupe_169_1,Module_169_6,Prof_88,AMP_6_2,2025-01-21,2,169,Formation_169,Physique
Groupe_169_1,Module_169_7,Prof_89,AMP_4_3,2025-01-22,1,169,Formation_169,Physique
