Exam ID,Groupe,Module,Prof,Salle,Date,Creneau
1906,Groupe_45_1,Module_45_4,Prof_68,S_4_21,2025-01-13,4
1929,Groupe_45_4,Module_45_3,Prof_68,S_4_23,2025-01-12,2
2138,Groupe_73_4,Module_73_7,Prof_68,AMP_5_2,2025-01-22,1
2228,Groupe_101_1,Module_101_6,Prof_68,AMP_5_2,2025-01-21,3
2318,Groupe_117_1,Module_117_6,Prof_68,AMP_3_3,2025-01-21,1
2408,Groupe_129_1,Module_129_4,Prof_68,AMP_3_2,2025-01-19,2
2498,Groupe_139_2,Module_139_7,Prof_68,AMP_7_3,2025-01-22,2
2588,Groupe_158_1,Module_158_8,Prof_68,AMP_5_3,2025-01-23,3
2678,Groupe_179_2,Module_179_4,Prof_68,AMP_4_3,2025-01-20,3
2768,Groupe_182_3,Module_182_3,Prof_68,AMP_4_3,2025-01-19,1
2858,Groupe_188_3,Module_188_1,Prof_68,S_5_4,2025-01-17,2
2948,Groupe_10_1,Module_10_6,Prof_68,AMP_2_1,2025-01-22,1
3027,Groupe_30_3,Module_30_1,Prof_68,S_5_16,2025-01-17,1
3103,Groupe_76_3,Module_76_1,Prof_68,S_6_8,2025-01-17,4
3218,Groupe_86_3,Module_86_3,Prof_68,S_5_20,2025-01-20,2
3308,Groupe_98_3,Module_98_7,Prof_68,AMP_5_2,2025-01-24,3
3398,Groupe_141_2,Module_141_1,Prof_68,S_6_3,2025-01-18,2
3488,Groupe_154_1,Module_154_3,Prof_68,S_6_20,2025-01-20,4
3580,Groupe_2_2,Module_2_7,Prof_68,AMP_3_1,2025-01-24,4
3669,Groupe_36_1,Module_36_2,Prof_68,S_5_4,2025-01-19,3
3759,Groupe_63_2,Module_63_3,Prof_68,S_4_23,2025-01-21,1
3861,Groupe_91_4,Module_91_7,Prof_68,AMP_3_2,2025-01-25,3
3945,Groupe_125_1,Module_125_4,Prof_68,AMP_3_1,2025-01-25,4
4028,Groupe_140_1,Module_140_7,Prof_68,AMP_1_1,2025-01-29,2
4116,Groupe_167_3,Module_167_1,Prof_68,S_5_21,2025-01-23,1
4205,Groupe_193_2,Module_193_1,Prof_68,S_5_14,2025-01-23,3
4303,Groupe_19_3,Module_19_3,Prof_68,AMP_3_3,2025-01-26,4
4389,Groupe_44_3,Module_44_5,Prof_68,AMP_3_1,2025-01-28,4
4478,Groupe_84_3,Module_84_4,Prof_68,AMP_3_3,2025-01-27,3
4568,Groupe_130_4,Module_130_4,Prof_68,AMP_7_1,2025-01-27,2
4656,Groupe_144_4,Module_144_2,Prof_68,S_5_17,2025-01-25,1
4747,Groupe_172_4,Module_172_3,Prof_68,AMP_2_3,2025-01-26,2
4835,Groupe_9_2,Module_9_1,Prof_68,S_4_21,2025-01-24,1
4933,Groupe_62_1,Module_62_4,Prof_68,AMP_2_3,2025-01-28,2
5019,Groupe_159_3,Module_159_5,Prof_68,AMP_4_1,2025-01-29,4
5111,Groupe_192_1,Module_192_2,Prof_68,S_5_2,2025-01-26,3
69,Groupe_18_1,Module_18_1,Prof_69,AMP_1_1,2025-01-10,1
159,Groupe_33_3,Module_33_1,Prof_69,AMP_1_3,2025-01-10,2
249,Groupe_59_2,Module_59_5,Prof_69,AMP_1_3,2025-01-14,2
339,Groupe_74_3,Module_74_1,Prof_69,AMP_3_1,2025-01-10,2
429,Groupe_97_3,Module_97_6,Prof_69,AMP_1_2,2025-01-15,4
519,Groupe_122_2,Module_122_2,Prof_69,AMP_5_3,2025-01-11,3
609,Groupe_131_3,Module_131_3,Prof_69,AMP_3_3,2025-01-12,4
699,Groupe_145_1,Module_145_6,Prof_69,AMP_4_3,2025-01-15,3
789,Groupe_164_3,Module_164_7,Prof_69,AMP_3_2,2025-01-16,2
880,Groupe_183_3,Module_183_2,Prof_69,AMP_7_2,2025-01-11,4
969,Groupe_11_1,Module_11_3,Prof_69,AMP_7_2,2025-01-12,2
1059,Groupe_42_1,Module_42_3,Prof_69,S_5_19,2025-01-12,1
1149,Groupe_53_2,Module_53_8,Prof_69,AMP_1_3,2025-01-17,2
1240,Groupe_75_4,Module_75_2,Prof_69,AMP_2_2,2025-01-11,4
1331,Groupe_82_4,Module_82_4,Prof_69,S_6_3,2025-01-13,4
1419,Groupe_110_1,Module_110_6,Prof_69,S_5_22,2025-01-15,2
1511,Groupe_119_2,Module_119_4,Prof_69,AMP_2_2,2025-01-13,3
1598,Groupe_178_3,Module_178_5,Prof_69,S_4_25,2025-01-14,3
1689,Groupe_198_4,Module_198_4,Prof_69,S_5_21,2025-01-13,3
1776,Groupe_23_3,Module_23_5,Prof_69,S_5_25,2025-01-14,4
1918,Groupe_45_2,Module_45_8,Prof_69,AMP_7_3,2025-01-17,3
1981,Groupe_49_3,Module_49_1,Prof_69,S_5_17,2025-01-16,1
2051,Groupe_60_1,Module_60_1,Prof_69,S_6_2,2025-01-16,4
2140,Groupe_87_1,Module_87_2,Prof_69,AMP_2_3,2025-01-17,2
2231,Groupe_101_2,Module_101_3,Prof_69,AMP_3_3,2025-01-18,3
2319,Groupe_117_1,Module_117_7,Prof_69,AMP_1_3,2025-01-22,4
2409,Groupe_129_1,Module_129_5,Prof_69,AMP_3_3,2025-01-20,3
2501,Groupe_139_3,Module_139_3,Prof_69,AMP_7_2,2025-01-18,3
2591,Groupe_158_2,Module_158_3,Prof_69,AMP_4_2,2025-01-18,4
2679,Groupe_179_2,Module_179_5,Prof_69,AMP_4_3,2025-01-21,2
2769,Groupe_182_3,Module_182_4,Prof_69,AMP_4_3,2025-01-20,4
2860,Groupe_188_3,Module_188_3,Prof_69,AMP_4_1,2025-01-19,4
2949,Groupe_10_1,Module_10_7,Prof_69,AMP_1_2,2025-01-23,1
3040,Groupe_30_4,Module_30_7,Prof_69,AMP_3_3,2025-01-23,1
3131,Groupe_78_2,Module_78_6,Prof_69,AMP_2_1,2025-01-22,3
3219,Groupe_86_3,Module_86_4,Prof_69,S_6_4,2025-01-21,1
3310,Groupe_100_1,Module_100_2,Prof_69,S_5_24,2025-01-19,3
3399,Groupe_141_2,Module_141_2,Prof_69,S_5_3,2025-01-19,3
3489,Groupe_154_1,Module_154_4,Prof_69,S_6_1,2025-01-21,2
3583,Groupe_2_3,Module_2_3,Prof_69,S_5_23,2025-01-20,4
3674,Groupe_36_1,Module_36_7,Prof_69,AMP_7_3,2025-01-24,3
3760,Groupe_63_2,Module_63_4,Prof_69,S_5_16,2025-01-22,4
3866,Groupe_99_1,Module_99_5,Prof_69,S_5_2,2025-01-23,3
3946,Groupe_125_1,Module_125_5,Prof_69,AMP_5_2,2025-01-26,3
4030,Groupe_140_2,Module_140_2,Prof_69,AMP_6_1,2025-01-24,3
4119,Groupe_167_3,Module_167_4,Prof_69,AMP_1_2,2025-01-26,2
4209,Groupe_193_2,Module_193_5,Prof_69,AMP_3_2,2025-01-27,2
4304,Groupe_19_3,Module_19_4,Prof_69,AMP_5_3,2025-01-27,3
4390,Groupe_44_3,Module_44_6,Prof_69,AMP_1_2,2025-01-29,1
4479,Groupe_84_3,Module_84_5,Prof_69,AMP_3_1,2025-01-28,2
4569,Groupe_130_4,Module_130_5,Prof_69,AMP_4_1,2025-01-28,4
4659,Groupe_144_4,Module_144_5,Prof_69,AMP_6_1,2025-01-28,3
4750,Groupe_172_4,Module_172_6,Prof_69,AMP_4_3,2025-01-29,1
4840,Groupe_9_2,Module_9_6,Prof_69,AMP_2_3,2025-01-29,3
4871,Groupe_21_4,Module_21_1,Prof_69,S_4_21,2025-01-24,3
5020,Groupe_159_4,Module_159_1,Prof_69,S_5_22,2025-01-25,2
5095,Groupe_177_1,Module_177_1,Prof_69,S_5_1,2025-01-25,1
70,Groupe_18_1,Module_18_2,Prof_70,AMP_6_3,2025-01-11,4
160,Groupe_33_3,Module_33_2,Prof_70,AMP_1_1,2025-01-11,3
250,Groupe_59_2,Module_59_6,Prof_70,AMP_1_3,2025-01-15,2
340,Groupe_74_3,Module_74_2,Prof_70,AMP_1_3,2025-01-11,4
430,Groupe_97_3,Module_97_7,Prof_70,AMP_1_3,2025-01-16,2
520,Groupe_122_2,Module_122_3,Prof_70,AMP_3_1,2025-01-12,3
610,Groupe_131_3,Module_131_4,Prof_70,AMP_6_2,2025-01-13,4
700,Groupe_145_1,Module_145_7,Prof_70,AMP_3_2,2025-01-16,1
790,Groupe_164_3,Module_164_8,Prof_70,AMP_1_2,2025-01-17,3
879,Groupe_183_3,Module_183_1,Prof_70,AMP_6_2,2025-01-10,1
970,Groupe_11_1,Module_11_4,Prof_70,AMP_4_3,2025-01-13,3
1060,Groupe_42_1,Module_42_4,Prof_70,AMP_7_2,2025-01-13,3
1150,Groupe_53_2,Module_53_9,Prof_70,AMP_5_1,2025-01-18,1
1239,Groupe_75_4,Module_75_1,Prof_70,S_5_15,2025-01-10,2
1330,Groupe_82_4,Module_82_3,Prof_70,S_6_4,2025-01-12,2
1420,Groupe_110_1,Module_110_7,Prof_70,AMP_6_1,2025-01-16,4
1510,Groupe_119_2,Module_119_3,Prof_70,S_6_3,2025-01-12,3
1600,Groupe_178_4,Module_178_1,Prof_70,S_5_5,2025-01-10,2
1690,Groupe_198_4,Module_198_5,Prof_70,S_4_21,2025-01-14,3
1783,Groupe_31_1,Module_31_5,Prof_70,S_4_25,2025-01-14,1
1848,Groupe_35_1,Module_35_6,Prof_70,S_5_9,2025-01-15,2
1898,Groupe_38_4,Module_38_5,Prof_70,S_4_22,2025-01-14,1
1932,Groupe_45_4,Module_45_6,Prof_70,S_5_7,2025-01-15,1
2141,Groupe_87_1,Module_87_3,Prof_70,AMP_5_3,2025-01-18,3
2230,Groupe_101_2,Module_101_2,Prof_70,AMP_4_1,2025-01-17,1
2320,Groupe_117_1,Module_117_8,Prof_70,AMP_5_1,2025-01-23,2
2410,Groupe_129_1,Module_129_6,Prof_70,AMP_3_2,2025-01-21,4
2500,Groupe_139_3,Module_139_2,Prof_70,S_5_3,2025-01-17,4
2592,Groupe_158_2,Module_158_4,Prof_70,AMP_6_2,2025-01-19,2
2680,Groupe_179_2,Module_179_6,Prof_70,AMP_3_2,2025-01-22,4
2770,Groupe_182_3,Module_182_5,Prof_70,AMP_4_2,2025-01-21,3
2859,Groupe_188_3,Module_188_2,Prof_70,AMP_4_1,2025-01-18,2
2952,Groupe_10_2,Module_10_3,Prof_70,AMP_4_1,2025-01-19,1
3043,Groupe_64_1,Module_64_3,Prof_70,AMP_7_1,2025-01-19,2
3135,Groupe_78_3,Module_78_3,Prof_70,AMP_2_2,2025-01-20,3
3220,Groupe_86_3,Module_86_5,Prof_70,S_6_4,2025-01-22,1
3311,Groupe_100_1,Module_100_3,Prof_70,S_6_2,2025-01-20,1
3400,Groupe_141_2,Module_141_3,Prof_70,S_6_2,2025-01-20,3
3490,Groupe_154_1,Module_154_5,Prof_70,S_6_1,2025-01-22,1
3584,Groupe_2_3,Module_2_4,Prof_70,S_5_25,2025-01-21,4
3675,Groupe_36_1,Module_36_8,Prof_70,AMP_1_2,2025-01-25,3
3762,Groupe_63_2,Module_63_6,Prof_70,AMP_7_3,2025-01-24,1
3867,Groupe_99_1,Module_99_6,Prof_70,AMP_4_1,2025-01-24,4
3947,Groupe_125_1,Module_125_6,Prof_70,AMP_1_1,2025-01-27,1
4029,Groupe_140_2,Module_140_1,Prof_70,S_5_11,2025-01-23,2
4120,Groupe_167_3,Module_167_5,Prof_70,AMP_1_3,2025-01-27,2
4210,Groupe_193_2,Module_193_6,Prof_70,AMP_1_2,2025-01-28,4
4250,Groupe_8_2,Module_8_1,Prof_70,S_5_2,2025-01-23,1
4391,Groupe_44_4,Module_44_1,Prof_70,S_5_19,2025-01-24,1
4480,Groupe_84_3,Module_84_6,Prof_70,AMP_3_3,2025-01-29,3
4570,Groupe_130_4,Module_130_6,Prof_70,AMP_6_2,2025-01-29,2
4660,Groupe_144_4,Module_144_6,Prof_70,AMP_3_2,2025-01-29,4
4749,Groupe_172_4,Module_172_5,Prof_70,AMP_2_3,2025-01-28,3
4839,Groupe_9_2,Module_9_5,Prof_70,AMP_2_1,2025-01-28,4
4930,Groupe_62_1,Module_62_1,Prof_70,S_6_3,2025-01-25,2
5021,Groupe_159_4,Module_159_2,Prof_70,S_5_18,2025-01-26,4
5100,Groupe_177_2,Module_177_1,Prof_70,S_5_10,2025-01-25,4
71,Groupe_18_1,Module_18_3,Prof_71,AMP_1_1,2025-01-12,3
161,Groupe_33_3,Module_33_3,Prof_71,AMP_5_2,2025-01-12,2
251,Groupe_59_2,Module_59_7,Prof_71,AMP_6_3,2025-01-16,4
341,Groupe_74_3,Module_74_3,Prof_71,AMP_3_2,2025-01-12,1
431,Groupe_97_3,Module_97_8,Prof_71,AMP_5_1,2025-01-17,1
521,Groupe_122_2,Module_122_4,Prof_71,AMP_3_3,2025-01-13,2
611,Groupe_131_3,Module_131_5,Prof_71,AMP_3_2,2025-01-14,1
701,Groupe_145_2,Module_145_1,Prof_71,AMP_7_2,2025-01-10,3
791,Groupe_164_4,Module_164_1,Prof_71,AMP_3_1,2025-01-10,1
882,Groupe_183_3,Module_183_4,Prof_71,AMP_7_1,2025-01-13,2
971,Groupe_11_1,Module_11_5,Prof_71,AMP_4_1,2025-01-14,4
1061,Groupe_42_1,Module_42_5,Prof_71,AMP_7_2,2025-01-14,1
1151,Groupe_53_3,Module_53_1,Prof_71,AMP_2_3,2025-01-10,1
1242,Groupe_75_4,Module_75_4,Prof_71,S_5_18,2025-01-13,4
1329,Groupe_82_4,Module_82_2,Prof_71,S_5_18,2025-01-11,4
1421,Groupe_110_1,Module_110_8,Prof_71,AMP_7_2,2025-01-17,4
1509,Groupe_119_2,Module_119_2,Prof_71,S_6_2,2025-01-11,3
1601,Groupe_178_4,Module_178_2,Prof_71,S_5_21,2025-01-11,2
1691,Groupe_198_4,Module_198_6,Prof_71,S_5_4,2025-01-15,2
1784,Groupe_31_1,Module_31_6,Prof_71,S_5_14,2025-01-15,1
1856,Groupe_35_2,Module_35_6,Prof_71,S_6_2,2025-01-15,4
1982,Groupe_49_3,Module_49_2,Prof_71,AMP_4_3,2025-01-17,2
2053,Groupe_60_1,Module_60_3,Prof_71,AMP_3_3,2025-01-18,4
2139,Groupe_87_1,Module_87_1,Prof_71,S_6_1,2025-01-16,3
2229,Groupe_101_2,Module_101_1,Prof_71,S_5_22,2025-01-16,3
2323,Groupe_117_2,Module_117_3,Prof_71,AMP_3_1,2025-01-18,3
2411,Groupe_129_1,Module_129_7,Prof_71,AMP_1_3,2025-01-22,4
2502,Groupe_139_3,Module_139_4,Prof_71,AMP_4_2,2025-01-19,3
2593,Groupe_158_2,Module_158_5,Prof_71,AMP_4_3,2025-01-20,2
2681,Groupe_179_2,Module_179_7,Prof_71,AMP_1_3,2025-01-23,1
2771,Groupe_182_3,Module_182_6,Prof_71,AMP_7_3,2025-01-22,4
2861,Groupe_188_3,Module_188_4,Prof_71,AMP_6_1,2025-01-20,1
2951,Groupe_10_2,Module_10_2,Prof_71,AMP_2_1,2025-01-18,4
3044,Groupe_64_1,Module_64_4,Prof_71,AMP_7_1,2025-01-20,4
3134,Groupe_78_3,Module_78_2,Prof_71,AMP_2_2,2025-01-19,1
3221,Groupe_86_3,Module_86_6,Prof_71,AMP_4_2,2025-01-23,4
3312,Groupe_100_1,Module_100_4,Prof_71,S_6_2,2025-01-21,4
3401,Groupe_141_2,Module_141_4,Prof_71,S_5_18,2025-01-21,2
3491,Groupe_154_1,Module_154_6,Prof_71,AMP_7_1,2025-01-23,4
3582,Groupe_2_3,Module_2_2,Prof_71,S_5_16,2025-01-19,4
3679,Groupe_36_2,Module_36_4,Prof_71,S_5_5,2025-01-21,3
3763,Groupe_63_2,Module_63_7,Prof_71,AMP_1_3,2025-01-25,2
3851,Groupe_91_3,Module_91_4,Prof_71,S_4_22,2025-01-22,3
3948,Groupe_125_1,Module_125_7,Prof_71,AMP_6_3,2025-01-28,4
4031,Groupe_140_2,Module_140_3,Prof_71,AMP_4_3,2025-01-25,4
4121,Groupe_167_3,Module_167_6,Prof_71,AMP_1_3,2025-01-28,4
4212,Groupe_193_3,Module_193_2,Prof_71,S_5_18,2025-01-24,4
4305,Groupe_19_3,Module_19_5,Prof_71,AMP_3_3,2025-01-28,4
4392,Groupe_44_4,Module_44_2,Prof_71,AMP_4_3,2025-01-25,2
4481,Groupe_96_1,Module_96_1,Prof_71,S_6_2,2025-01-24,1
4571,Groupe_132_1,Module_132_1,Prof_71,S_5_25,2025-01-24,1
4663,Groupe_149_1,Module_149_3,Prof_71,AMP_7_1,2025-01-26,2
4753,Groupe_176_1,Module_176_3,Prof_71,AMP_2_1,2025-01-26,1
4843,Groupe_9_3,Module_9_3,Prof_71,S_5_18,2025-01-26,3
4934,Groupe_62_1,Module_62_5,Prof_71,AMP_6_1,2025-01-29,1
5022,Groupe_159_4,Module_159_3,Prof_71,AMP_6_1,2025-01-27,3
5112,Groupe_192_1,Module_192_3,Prof_71,S_6_4,2025-01-27,4
72,Groupe_18_1,Module_18_4,Prof_72,AMP_1_1,2025-01-13,1
162,Groupe_33_3,Module_33_4,Prof_72,AMP_5_2,2025-01-13,4
252,Groupe_59_2,Module_59_8,Prof_72,AMP_5_1,2025-01-17,3
342,Groupe_74_3,Module_74_4,Prof_72,AMP_5_2,2025-01-13,3
432,Groupe_97_4,Module_97_1,Prof_72,AMP_6_2,2025-01-10,2
522,Groupe_122_2,Module_122_5,Prof_72,AMP_3_3,2025-01-14,1
612,Groupe_131_3,Module_131_6,Prof_72,AMP_7_3,2025-01-15,1
702,Groupe_145_2,Module_145_2,Prof_72,AMP_6_2,2025-01-11,3
792,Groupe_164_4,Module_164_2,Prof_72,AMP_4_2,2025-01-11,3
881,Groupe_183_3,Module_183_3,Prof_72,AMP_6_1,2025-01-12,3
972,Groupe_11_1,Module_11_6,Prof_72,AMP_2_1,2025-01-15,1
1062,Groupe_42_1,Module_42_6,Prof_72,S_5_20,2025-01-15,1
1152,Groupe_53_3,Module_53_2,Prof_72,AMP_2_3,2025-01-11,3
1241,Groupe_75_4,Module_75_3,Prof_72,S_5_17,2025-01-12,4
1332,Groupe_82_4,Module_82_5,Prof_72,S_5_21,2025-01-14,2
1422,Groupe_110_2,Module_110_1,Prof_72,S_6_4,2025-01-10,1
1512,Groupe_119_2,Module_119_5,Prof_72,S_5_3,2025-01-14,3
1602,Groupe_178_4,Module_178_3,Prof_72,S_5_1,2025-01-12,4
1692,Groupe_198_4,Module_198_7,Prof_72,AMP_2_2,2025-01-16,4
1779,Groupe_31_1,Module_31_1,Prof_72,S_5_25,2025-01-10,4
1925,Groupe_45_3,Module_45_7,Prof_72,S_5_20,2025-01-16,2
1983,Groupe_49_3,Module_49_3,Prof_72,AMP_5_2,2025-01-18,2
2052,Groupe_60_1,Module_60_2,Prof_72,AMP_4_3,2025-01-17,3
2142,Groupe_87_1,Module_87_4,Prof_72,AMP_1_2,2025-01-19,2
2232,Groupe_101_2,Module_101_4,Prof_72,AMP_5_3,2025-01-19,2
2321,Groupe_117_2,Module_117_1,Prof_72,S_6_20,2025-01-16,1
2412,Groupe_129_1,Module_129_8,Prof_72,AMP_1_3,2025-01-23,3
2503,Groupe_139_3,Module_139_5,Prof_72,AMP_7_3,2025-01-20,2
2590,Groupe_158_2,Module_158_2,Prof_72,S_5_2,2025-01-17,4
2683,Groupe_179_3,Module_179_2,Prof_72,AMP_4_2,2025-01-18,2
2772,Groupe_182_3,Module_182_7,Prof_72,AMP_1_2,2025-01-23,4
2862,Groupe_188_3,Module_188_5,Prof_72,AMP_4_1,2025-01-21,3
2953,Groupe_10_2,Module_10_4,Prof_72,AMP_2_3,2025-01-20,2
3042,Groupe_64_1,Module_64_2,Prof_72,AMP_7_1,2025-01-18,2
3136,Groupe_78_3,Module_78_4,Prof_72,AMP_2_2,2025-01-21,4
3222,Groupe_86_3,Module_86_7,Prof_72,AMP_1_3,2025-01-24,4
3313,Groupe_100_1,Module_100_5,Prof_72,S_6_3,2025-01-22,3
3402,Groupe_141_2,Module_141_5,Prof_72,S_5_17,2025-01-22,4
3492,Groupe_154_1,Module_154_7,Prof_72,AMP_1_2,2025-01-24,1
3585,Groupe_2_3,Module_2_5,Prof_72,S_5_23,2025-01-22,1
3670,Groupe_36_1,Module_36_3,Prof_72,S_5_2,2025-01-20,4
3764,Groupe_63_3,Module_63_1,Prof_72,S_4_23,2025-01-19,4
3843,Groupe_91_2,Module_91_3,Prof_72,S_5_2,2025-01-21,4
3950,Groupe_125_2,Module_125_2,Prof_72,S_6_4,2025-01-23,4
4032,Groupe_140_2,Module_140_4,Prof_72,AMP_5_2,2025-01-26,1
4122,Groupe_167_3,Module_167_7,Prof_72,AMP_5_1,2025-01-29,1
4213,Groupe_193_3,Module_193_3,Prof_72,AMP_3_1,2025-01-25,2
4306,Groupe_19_3,Module_19_6,Prof_72,AMP_1_2,2025-01-29,3
4393,Groupe_44_4,Module_44_3,Prof_72,AMP_3_1,2025-01-26,3
4482,Groupe_96_1,Module_96_2,Prof_72,AMP_6_1,2025-01-25,1
4572,Groupe_132_1,Module_132_2,Prof_72,S_6_2,2025-01-25,3
4661,Groupe_149_1,Module_149_1,Prof_72,S_4_24,2025-01-24,4
4754,Groupe_176_1,Module_176_4,Prof_72,AMP_2_2,2025-01-27,1
4844,Groupe_9_3,Module_9_4,Prof_72,S_6_3,2025-01-27,1
4936,Groupe_62_2,Module_62_2,Prof_72,S_5_18,2025-01-26,2
5023,Groupe_159_4,Module_159_4,Prof_72,S_6_2,2025-01-28,4
5114,Groupe_192_1,Module_192_5,Prof_72,AMP_7_1,2025-01-29,4
73,Groupe_18_1,Module_18_5,Prof_73,AMP_1_1,2025-01-14,4
163,Groupe_33_3,Module_33_5,Prof_73,AMP_5_2,2025-01-14,3
253,Groupe_59_3,Module_59_1,Prof_73,AMP_5_1,2025-01-10,4
343,Groupe_74_3,Module_74_5,Prof_73,AMP_5_3,2025-01-14,2
433,Groupe_97_4,Module_97_2,Prof_73,AMP_1_2,2025-01-11,3
523,Groupe_122_2,Module_122_6,Prof_73,AMP_3_1,2025-01-15,3
613,Groupe_131_3,Module_131_7,Prof_73,AMP_3_3,2025-01-16,3
703,Groupe_145_2,Module_145_3,Prof_73,AMP_3_1,2025-01-12,4
793,Groupe_164_4,Module_164_3,Prof_73,AMP_4_1,2025-01-12,1
884,Groupe_183_3,Module_183_6,Prof_73,AMP_6_1,2025-01-15,1
973,Groupe_11_2,Module_11_1,Prof_73,AMP_2_1,2025-01-10,3
1063,Groupe_42_1,Module_42_7,Prof_73,AMP_7_3,2025-01-16,4
1153,Groupe_53_3,Module_53_3,Prof_73,AMP_2_1,2025-01-12,4
1244,Groupe_75_4,Module_75_6,Prof_73,S_6_20,2025-01-15,1
1334,Groupe_83_1,Module_83_1,Prof_73,S_5_18,2025-01-10,1
1423,Groupe_110_2,Module_110_2,Prof_73,S_4_25,2025-01-11,1
1514,Groupe_119_2,Module_119_7,Prof_73,AMP_6_1,2025-01-16,2
1603,Groupe_178_4,Module_178_4,Prof_73,S_5_5,2025-01-13,2
1693,Groupe_198_4,Module_198_8,Prof_73,AMP_6_1,2025-01-17,4
1782,Groupe_31_1,Module_31_4,Prof_73,S_4_25,2025-01-13,1
1846,Groupe_35_1,Module_35_4,Prof_73,S_5_23,2025-01-13,3
1904,Groupe_45_1,Module_45_2,Prof_73,S_4_25,2025-01-11,2
2054,Groupe_60_1,Module_60_4,Prof_73,AMP_5_1,2025-01-19,4
2143,Groupe_87_1,Module_87_5,Prof_73,AMP_5_1,2025-01-20,2
2233,Groupe_101_2,Module_101_5,Prof_73,AMP_3_3,2025-01-20,1
2322,Groupe_117_2,Module_117_2,Prof_73,S_5_20,2025-01-17,2
2414,Groupe_129_2,Module_129_2,Prof_73,S_5_24,2025-01-17,4
2504,Groupe_139_3,Module_139_6,Prof_73,AMP_3_1,2025-01-21,3
2594,Groupe_158_2,Module_158_6,Prof_73,AMP_6_2,2025-01-21,4
2684,Groupe_179_3,Module_179_3,Prof_73,AMP_7_3,2025-01-19,1
2774,Groupe_185_1,Module_185_2,Prof_73,AMP_2_2,2025-01-18,1
2863,Groupe_188_3,Module_188_6,Prof_73,AMP_6_1,2025-01-22,1
2954,Groupe_10_2,Module_10_5,Prof_73,AMP_7_1,2025-01-21,2
3046,Groupe_64_1,Module_64_6,Prof_73,AMP_7_2,2025-01-22,4
3133,Groupe_78_3,Module_78_1,Prof_73,S_6_3,2025-01-18,4
3223,Groupe_86_3,Module_86_8,Prof_73,AMP_6_3,2025-01-25,2
3309,Groupe_100_1,Module_100_1,Prof_73,S_4_24,2025-01-18,3
3403,Groupe_141_2,Module_141_6,Prof_73,S_5_20,2025-01-23,2
3493,Groupe_154_1,Module_154_8,Prof_73,AMP_1_3,2025-01-25,3
3586,Groupe_2_3,Module_2_6,Prof_73,S_6_3,2025-01-23,3
3677,Groupe_36_2,Module_36_2,Prof_73,S_5_5,2025-01-19,3
3758,Groupe_63_2,Module_63_2,Prof_73,S_4_24,2025-01-20,4
3858,Groupe_91_4,Module_91_4,Prof_73,S_5_15,2025-01-22,4
3951,Groupe_125_2,Module_125_3,Prof_73,AMP_7_2,2025-01-24,1
4033,Groupe_140_2,Module_140_5,Prof_73,AMP_6_3,2025-01-27,1
4123,Groupe_167_4,Module_167_1,Prof_73,S_5_25,2025-01-23,4
4214,Groupe_193_3,Module_193_4,Prof_73,AMP_5_3,2025-01-26,3
4307,Groupe_19_4,Module_19_1,Prof_73,S_6_3,2025-01-24,4
4394,Groupe_44_4,Module_44_4,Prof_73,AMP_4_2,2025-01-27,2
4483,Groupe_96_1,Module_96_3,Prof_73,AMP_6_2,2025-01-26,3
4573,Groupe_132_1,Module_132_3,Prof_73,AMP_4_2,2025-01-26,4
4662,Groupe_149_1,Module_149_2,Prof_73,S_5_25,2025-01-25,4
4751,Groupe_176_1,Module_176_1,Prof_73,S_4_21,2025-01-24,4
4845,Groupe_9_3,Module_9_5,Prof_73,AMP_2_2,2025-01-28,3
4937,Groupe_62_2,Module_62_3,Prof_73,AMP_2_3,2025-01-27,4
5024,Groupe_159_4,Module_159_5,Prof_73,AMP_2_2,2025-01-29,2
5118,Groupe_192_2,Module_192_4,Prof_73,S_5_23,2025-01-28,3
74,Groupe_18_1,Module_18_6,Prof_74,AMP_6_3,2025-01-15,3
164,Groupe_33_3,Module_33_6,Prof_74,AMP_5_1,2025-01-15,1
254,Groupe_59_3,Module_59_2,Prof_74,AMP_5_2,2025-01-11,1
344,Groupe_74_3,Module_74_6,Prof_74,AMP_3_3,2025-01-15,3
434,Groupe_97_4,Module_97_3,Prof_74,AMP_7_3,2025-01-12,1
524,Groupe_122_2,Module_122_7,Prof_74,AMP_1_2,2025-01-16,1
614,Groupe_131_4,Module_131_1,Prof_74,AMP_4_3,2025-01-10,3
704,Groupe_145_2,Module_145_4,Prof_74,AMP_4_3,2025-01-13,2
794,Groupe_164_4,Module_164_4,Prof_74,AMP_7_3,2025-01-13,3
883,Groupe_183_3,Module_183_5,Prof_74,AMP_2_3,2025-01-14,3
974,Groupe_11_2,Module_11_2,Prof_74,AMP_2_1,2025-01-11,1
1064,Groupe_42_2,Module_42_1,Prof_74,AMP_4_1,2025-01-10,1
1154,Groupe_53_3,Module_53_4,Prof_74,AMP_4_1,2025-01-13,3
1243,Groupe_75_4,Module_75_5,Prof_74,S_6_3,2025-01-14,3
1335,Groupe_83_1,Module_83_2,Prof_74,S_5_3,2025-01-11,1
1424,Groupe_110_2,Module_110_3,Prof_74,S_5_21,2025-01-12,2
1515,Groupe_119_3,Module_119_1,Prof_74,S_5_16,2025-01-10,3
1604,Groupe_178_4,Module_178_5,Prof_74,S_5_3,2025-01-14,2
1696,Groupe_199_1,Module_199_3,Prof_74,S_4_21,2025-01-12,1
